ano,uf,tipo,combustivel,qtde
2020,SERGIPE,caminhonete,diesel,16434
2020,SERGIPE,caminhonete,eletrico,19
2020,SERGIPE,caminhonete,gasolina,30594
2020,SERGIPE,camioneta,diesel,5981
2020,SERGIPE,camioneta,eletrico,7
2020,SERGIPE,camioneta,gasolina,11136
2020,SERGIPE,microonibus,diesel,3611
2020,SERGIPE,motocicleta,gasolina,269092
2020,SERGIPE,motoneta,gasolina,48345
2020,SERGIPE,onibus,diesel,7631
2020,SERGIPE,utilitario,eletrico,2
2020,SERGIPE,utilitario,flex,5373
2020,SERGIPE,utilitario,gasolina,265
2020,TOCANTINS,automovel,alcool,10977
2020,TOCANTINS,automovel,eletrico,91
2020,TOCANTINS,automovel,flex,218462
2020,TOCANTINS,automovel,gasolina,0
2020,TOCANTINS,automovel,gnv,296
2020,TOCANTINS,caminhao,diesel,22957
2020,TOCANTINS,caminhaotrator,diesel,6415
2020,TOCANTINS,caminhonete,diesel,31738
2020,TOCANTINS,caminhonete,eletrico,26
2020,TOCANTINS,caminhonete,gasolina,33195
2020,TOCANTINS,camioneta,diesel,9448
2020,TOCANTINS,camioneta,eletrico,8
2020,TOCANTINS,camioneta,gasolina,9883
2020,TOCANTINS,microonibus,diesel,1587
2020,TOCANTINS,motocicleta,gasolina,244437
2020,TOCANTINS,motoneta,gasolina,101217
2020,TOCANTINS,onibus,diesel,5859
2020,TOCANTINS,utilitario,eletrico,2
2020,TOCANTINS,utilitario,flex,4534
2020,TOCANTINS,utilitario,gasolina,0
